seed_id,intent,input_utterance,paraphrase_value,parameters,is_correct,source,bert_score,utterance_template,paraphrase_template,ted,duplicate,semantics
18,GetReviews,I want reviews for McDonald's at Kensington st.,I want comments for McDonald's at Kensington st.,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.7500415,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ( . ) ),1.0,False,True
18,GetReviews,I want reviews for McDonald's at Kensington st.,I am looking for McDonald's reviews at Kensington st.,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.6298096,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ( . ) ),2.0,False,True
18,GetReviews,I want reviews for McDonald's at Kensington st.,I want people opinions about McDonald's at kensington st.,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.7272131,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( NP ) ) ( . ) ),1.0,False,True
18,GetReviews,I want reviews for McDonald's at Kensington st.,Is there reviews for McDonald's at Kensington st.,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.6986328,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( . ) ),5.0,False,True
18,GetReviews,I want reviews for McDonald's at Kensington st.,Find People opinions about McDonald's at Kensington st.,"[['location', 'Kensington st.'], ['business', ""McDonald's""]]",1,ParaQuality,0.63474506,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),4.0,False,True
19,FindTaxi,How far is the closest cab,how far is the nearest taxi,[],1,ParaQuality,0.65329313,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( SQ ( VBZ ) ( NP ) ) ),1.0,False,True
19,FindTaxi,How far is the closest cab,how far is the nearest cab,[],1,ParaQuality,0.7035749,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( SQ ( VBZ ) ( NP ) ) ),1.0,False,True
19,FindTaxi,How far is the closest cab,How distant is the closest cab,[],1,ParaQuality,0.5815963,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ) ),2.0,False,True
19,FindTaxi,How far is the closest cab,How distant is the next taxi,[],1,ParaQuality,0.5606379,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( SQ ( VP ) ( NP ) ) ),4.0,False,True
19,FindTaxi,How far is the closest cab,How many miles away are the closest cab,[],1,ParaQuality,0.5298521,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SINV ( NP ( WHADJP ) ( NNS ) ( RB ) ) ( VP ( VBP ) ) ( NP ( DT ) ( JJS ) ( NN ) ) ),10.0,False,True
19,FindTaxi,How far is the closest cab,How far away is the closest cab,[],1,ParaQuality,0.6252528,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SINV ( WHADVP ( WRB ) ( RB ) ( RB ) ) ( VP ( VBZ ) ) ( NP ( DT ) ( JJS ) ( NN ) ) ),7.0,False,True
19,FindTaxi,How far is the closest cab,How far away is the nearest taxi,[],1,ParaQuality,0.6318788,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),( SINV ( WHADVP ( WRB ) ( RB ) ( RB ) ) ( VP ( VBZ ) ) ( NP ( DT ) ( JJS ) ( NN ) ) ),7.0,False,True
20,BookTaxi,Request a taxi from the airport to home,can you request a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.771411,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),4.0,False,True
20,BookTaxi,Request a taxi from the airport to home,get a taxi from  the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.57717437,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
20,BookTaxi,Request a taxi from the airport to home,book a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.71283907,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Get a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.7140889,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Pick a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.71295774,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Hire a vehicle from the airport to home,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.54426813,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Order a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.71093905,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Book a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.71283907,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Call a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.7090274,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Arrange taxi from airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.6643238,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
20,BookTaxi,Request a taxi from the airport to home,get me a taxi from airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.62917215,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( S ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,lets have a taxi from airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.6893845,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VBZ ) ( VP ) ) ),3.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Book a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.71283907,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Call a cab from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.68550116,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Come in a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.6603758,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Request a cab from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.6885062,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ) ),0.0,False,True
20,BookTaxi,Request a taxi from the airport to home,take a car from the airport to home,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.5989991,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,take a bus from the airport to home,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.64082193,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ),1.0,False,True
20,BookTaxi,Request a taxi from the airport to home,take a taxi from the airport to home.,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.6874061,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( PP ) ( PP ) ) ( . ) ),2.0,False,True
20,BookTaxi,Request a taxi from the airport to home,hire a taxi to get home from the airport.,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.5472432,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( S ) ) ( . ) ),2.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Use a taxi to go home from the airport.,"[['from', 'airport'], ['to', 'home']]",0,ParaQuality,0.5451076,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( NP ) ( S ) ) ( . ) ),2.0,False,True
20,BookTaxi,Request a taxi from the airport to home,Let me grab a taxi to take me from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.6050127,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( VP ( VB ) ( S ) ) ),2.0,False,True
20,BookTaxi,Request a taxi from the airport to home,You should get a taxi from the airport to home,"[['from', 'airport'], ['to', 'home']]",1,ParaQuality,0.68551457,( S ( VP ( VB ) ( NP ) ( PP ) ) ),( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),5.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Can you know forecast for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.6167804,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),6.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Do you know in advance for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.5560027,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( PP ) ( PP ) ) ),7.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,What is the future plan for Harrison-Crawford state forest.,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.6618269,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ( . ) ),3.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,What will the weather be at the Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.6094541,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),4.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Is it going to rain at the Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.56602293,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBZ ) ( NP ( PRP ) ) ( VP ( VBG ) ( S ) ) ( . ) ),6.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Will there be sun at the Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.5682097,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( MD ) ( NP ( EX ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),8.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Harrison-Crawford State Forest weather forecast,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.54832315,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NML ( NML ) ( NNP ) ( NNP ) ) ( NN ) ( NN ) ),7.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,weather forecast of Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.70869225,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( NN ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,today's weather forecast of Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.6276359,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( NP ) ( NN ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),8.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,What's the temperature in Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.6583165,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( PP ) ) ( . ) ),5.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,weather forecast for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.70555896,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( NN ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),7.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,what is the weather like in Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.67032576,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),0.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,nearest weather forecast for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.6728403,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( JJS ) ( NN ) ( NN ) ) ( PP ( IN ) ( NP ) ) ),8.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,How is the weather like in Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.6727598,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( PP ) ) ),6.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Will it rain in Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.6012431,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( PP ) ) ( . ) ),7.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Have they forecasted for Harrison-Crawford State Forest?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.6325985,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VBN ) ( PP ) ) ( . ) ),7.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,prognoses for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.5556781,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( NNS ) ) ( PP ( IN ) ( NP ) ) ),6.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,What is the foretoken for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.6143097,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ),2.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,What is the foreknowledge for Harrison-Crawford State Forest,"[['geographic_poi', 'Harrison-Crawford State Forest']]",0,SNIPS,0.6346596,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ),2.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,What is the weather for Harrison-Crawford State Forest tommorow?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.5576399,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( SQ ( SQ ) ) ( . ) ),3.0,False,True
21,GetWeather,What is the forecast for Harrison-Crawford State Forest,Weather in Harrison-Crawford State Forest now?,"[['geographic_poi', 'Harrison-Crawford State Forest']]",1,SNIPS,0.5567312,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( NP ( NP ( NN ) ) ( PP ( IN ) ( NP ) ) ( ADVP ( RB ) ) ( . ) ),9.0,False,True
22,GetWeather,what is the forecast for colder in Anston,Tell me the forecast for colder in Anston.,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.51064783,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),6.0,False,True
22,GetWeather,what is the forecast for colder in Anston,How's the forecast for colder in Anston.,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.61377466,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),6.0,False,True
22,GetWeather,what is the forecast for colder in Anston,What is the prediction for colder weather in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.5316359,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( VP ( VBZ ) ( NP ) ) ),2.0,False,True
22,GetWeather,what is the forecast for colder in Anston,What is the colder forecast in Anston,"[['condition_temperature', 'colder'], ['city', 'Anston']]",1,SNIPS,0.54296744,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),0.0,False,True
23,GetWeather,How hot is it in Pesotum,How hot is the temperature in Pesotum?,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.60736936,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( SQ ( VBZ ) ( NP ) ( PP ) ) ( . ) ),2.0,False,True
23,GetWeather,How hot is it in Pesotum,Is it hot in Pesotum?,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.635652,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( PRP ) ) ( ADJP ( JJ ) ) ( PP ( IN ) ( NP ) ) ( . ) ),10.0,False,True
23,GetWeather,How hot is it in Pesotum,"In Pesotum, how hot is it?","[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.5238522,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),"( FRAG ( PP ( IN ) ( NP ) ) ( , ) ( WHADVP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ) ( . ) )",8.0,False,True
23,GetWeather,How hot is it in Pesotum,Is it hot in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",0,SNIPS,0.5622794,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( PRP ) ) ( ADJP ( JJ ) ) ( PP ( IN ) ( NP ) ) ),9.0,False,True
23,GetWeather,How hot is it in Pesotum,How hot is the weather in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.6865529,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( SQ ( VP ) ( NP ) ) ),3.0,False,True
23,GetWeather,How hot is it in Pesotum,In Pesotum how hot is it,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.5034264,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( FRAG ( PP ( IN ) ( NP ) ) ( WHADVP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ) ),6.0,False,True
23,GetWeather,How hot is it in Pesotum,Is it hot in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.5622794,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SQ ( VBZ ) ( NP ( PRP ) ) ( ADJP ( JJ ) ) ( PP ( IN ) ( NP ) ) ),9.0,False,True
23,GetWeather,How hot is it in Pesotum,How hot it can be in Pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.61487687,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBAR ( WHADJP ( WRB ) ( JJ ) ) ( S ( NP ) ( VP ) ) ),4.0,False,True
23,GetWeather,How hot is it in Pesotum,How hot is pesotum,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.51856786,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ) ),1.0,False,True
23,GetWeather,How hot is it in Pesotum,In Pesotum how hot is it,"[['condition_temperature', 'hot'], ['city', 'Pesotum']]",1,SNIPS,0.5034264,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),( FRAG ( PP ( IN ) ( NP ) ) ( WHADVP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ) ),6.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","Which pub has italian dressing for a party of 5 on February 11, 2033?","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",1,SNIPS,0.66112804,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( SBARQ ( WHNP ( WDT ) ( NN ) ) ( SQ ( VP ) ) ( . ) ),7.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","Can you suggest a pub having an italian dressing for a party of 5 on February 11, 2033","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",1,SNIPS,0.64553946,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),4.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","I want to go to a pub that has italian dressing for a party of 5 on February 11, 2033","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",1,SNIPS,0.8659775,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),2.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","book a pub which serves italian dressing for a party of 5 on February 11, 2033","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",1,SNIPS,0.6474105,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( VP ( VB ) ( NP ) ) ),4.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","a pub with italian dressing free on February 11, 2033 for a party of 5","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",0,SNIPS,0.59777147,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( NP ) ( PP ) ) ( ADJP ( JJ ) ) ( PP ( IN ) ( NP ) ) ( PP ( IN ) ( NP ) ) ),10.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","pub italian dressing free for a party of 5 February 11, 2033","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",0,SNIPS,0.5072596,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( NN ) ( JJ ) ( NN ) ) ( ADJP ( JJ ) ) ( PP ( IN ) ( NP ) ) ),8.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","I have an idea to go to a pub that has a option of italian dressing for a party of 5 on February 11, 2033","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",0,SNIPS,0.7511536,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ) ),2.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","I hopefully will go with a group of 5 friends to a pub to eat italian dressing on February 11, 2033","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",1,SNIPS,0.6164555,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( NP ( PRP ) ) ( ADVP ( RB ) ) ( VP ( MD ) ( VP ) ) ),2.0,False,True
24,BookRestaurant,"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033","Let's make a plan to eat Italian dressing on February 11, 2033 at a local pub with 5 buddys","[['restaurant_type', 'pub'], ['served_dish', 'italian dressing'], ['party_size_number', '5'], ['timeRange', 'February 11, 2033']]",1,SNIPS,0.5288297,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),( S ( VP ( VB ) ( S ) ) ),4.0,False,True
